time,output_port
279.8646649,-0.454944849
279.9634174,-0.365623742
280.0621699,-0.271235853
280.1609225,-0.172968835
280.259675,-0.072282434
280.3584275,0.02949371
280.45718,0.131025508
280.5559326,0.23078008
280.6546851,0.327464253
280.7534376,0.419737339
280.8521902,0.506256521
280.9509427,0.585893512
281.0496952,0.657460034
281.1484477,0.719976544
281.2472003,0.772607863
281.3459528,0.814509094
281.4447053,0.845155776
281.5434579,0.864093363
281.6422104,0.870980501
281.7409629,0.865793109
281.8397154,0.848511457
281.938468,0.819352746
282.0372205,0.778774321
282.135973,0.727232158
282.2347255,0.665480196
282.3334781,0.594366074
282.4322306,0.514787495
282.5309831,0.427943528
282.6297357,0.33498472
282.7284882,0.23715885
282.8272407,0.135907158
282.9259932,0.03255824
283.0247458,-0.071393341
283.1234983,-0.174464673
283.2222508,-0.27531597
283.3210034,-0.372410595
283.4197559,-0.464397043
283.5185084,-0.550038695
283.6172609,-0.628002346
283.7160135,-0.697245836
283.814766,-0.756742656
283.9135185,-0.80556637
284.0122711,-0.843113184
284.1110236,-0.868696868
284.2097761,-0.881916523
284.3085286,-0.882644773
284.4072812,-0.870688558
284.5060337,-0.846238375
284.6047862,-0.809604347
284.7035388,-0.76114279
284.8022913,-0.701612353
284.9010438,-0.631751299
284.9997963,-0.552446485
285.0985489,-0.464872688
285.1973014,-0.370148599
285.2960539,-0.269607544
285.3948065,-0.164666191
285.493559,-0.056717411
285.5923115,0.052650288
285.691064,0.161934569
285.7898166,0.269606084
285.8885691,0.374075979
285.9873216,0.473920494
286.0860741,0.567652166
286.1848267,0.653902948
286.2835792,0.731477618
286.3823317,0.799153209
286.4810843,0.855959713
286.5798368,0.901045322
286.6785893,0.933633745
286.7773418,0.953276336
286.8760944,0.959582925
286.9748469,0.952338755
287.0735994,0.93165803
287.172352,0.897684157
287.2711045,0.850785971
287.369857,0.791624367
287.4686095,0.720910609
287.5673621,0.639557123
287.6661146,0.548670888
287.7648671,0.449458897
287.8636197,0.34328565
287.9623722,0.231578246
288.0611247,0.115894139
288.1598772,-0.002112916
288.2586298,-0.120863087
288.3573823,-0.238640666
288.4561348,-0.353714108
288.5548874,-0.464524686
288.6536399,-0.569405138
288.7523924,-0.666802347
288.8511449,-0.755358815
288.9498975,-0.833645165
289.04865,-0.900511742
289.1474025,-0.954975069
289.246155,-0.996042132
289.3449076,-1.023111582
289.4436601,-1.035680294
289.5424126,-1.033374548
289.6411652,-1.016231656
289.7399177,-0.984280646
289.8386702,-0.93783927
289.9374227,-0.877588034
290.0361753,-0.804130971
290.1349278,-0.718424737
290.2336803,-0.62168318
290.3324329,-0.515095234
290.4311854,-0.400147825
290.5299379,-0.278410226
290.6286904,-0.151530176
290.727443,-0.021354778
290.8261955,0.110340536
290.924948,0.241686314
291.0237006,0.370727211
291.1224531,0.495623916
291.2212056,0.614538431
291.3199581,0.725682914
291.4187107,0.827369213
291.5174632,0.918032289
291.6162157,0.996253669
291.7149683,1.060740471
291.8137208,1.110430241
291.9124733,1.144427776
292.0112258,1.162036896
292.1099784,1.162852883
292.2087309,1.146627426
292.3074834,1.113379478
292.406236,1.063415051
292.5049885,0.997209728
292.603741,0.915522873
292.7024935,0.81933105
292.8012461,0.709818482
292.8999986,0.58841598
292.9987511,0.456690133
293.0975036,0.316404611
293.1962562,0.16946207
293.2950087,0.017867999
293.3937612,-0.136214733
293.4925138,-0.290632814
293.5912663,-0.443188041
293.6900188,-0.591619611
293.7887713,-0.733763337
293.8875239,-0.867473423
293.9862764,-0.990699053
294.0850289,-1.101544738
294.1837815,-1.19820118
294.282534,-1.279096842
294.3812865,-1.342853427
294.480039,-1.388245702
294.5787916,-1.414393544
294.6775441,-1.42065084
294.7762966,-1.406563044
294.8750492,-1.372065306
294.9738017,-1.317371488
295.0725542,-1.242905498
295.1713067,-1.149449348
295.2700593,-1.03806448
295.3688118,-0.910048127
295.4675643,-0.766983211
295.5663169,-0.610675752
295.6650694,-0.443179131
295.7638219,-0.266704291
295.8625744,-0.083591469
295.961327,0.103581056
296.0600795,0.29222858
296.158832,0.479711086
296.2575846,0.663252831
296.3563371,0.840240419
296.4550896,1.008011937
296.5538421,1.163958192
296.6525947,1.305783629
296.7513472,1.431136012
296.8500997,1.537940383
296.9488522,1.624487638
297.0476048,1.689079404
297.1463573,1.730503798
297.2451098,1.74782455
297.3438624,1.740279913
297.4426149,1.707735896
297.5413674,1.650173545
297.6401199,1.567931771
297.7388725,1.461965919
297.837625,1.333260059
297.9363775,1.18330133
298.0351301,1.014000058
298.1338826,0.82730943
298.2326351,0.625711381
298.3313876,0.411848068
298.4301402,0.188497245
298.5288927,-0.041180618
298.6276452,-0.274085253
298.7263978,-0.506920516
298.8251503,-0.736303508
298.9239028,-0.958977699
299.0226553,-1.171514034
299.1214079,-1.370763302
299.2201604,-1.553712487
299.3189129,-1.717309117
299.4176655,-1.858985066
299.516418,-1.976323962
299.6151705,-2.067179918
299.713923,-2.12989974
299.8126756,-2.162983179
299.9114281,-2.165517807
300.0101806,-2.13700223
300.1089332,-2.077168465
300.2076857,-1.986484766
300.3064382,-1.865692496
300.4051907,-1.715913773
300.5039433,-1.538957596
300.6026958,-1.336787939
300.7014483,-1.111875296
300.8002008,-0.867153108
300.8989534,-0.605654895
300.9977059,-0.330949783
301.0964584,-0.046756022
301.195211,0.24312973
301.2939635,0.534492671
301.392716,0.823251188
301.4914685,1.10526228
301.5902211,1.376238942
301.6889736,1.632223606
301.7877261,1.869224429
301.8864787,2.083457708
301.9852312,2.271602869
302.0839837,2.430377722
302.1827362,2.557003736
302.2814888,2.649228811
302.3802413,2.704988718
302.4789938,2.722908258
302.5777464,2.702145576
302.6764989,2.642220974
302.7752514,2.543373346
302.8740039,2.40635705
302.9727565,2.232446194
303.071509,2.023525953
303.1702615,1.781944156
303.2690141,1.5106318
303.3677666,1.212968946
303.4665191,0.892731905
303.5652716,0.554146469
303.6640242,0.201700702
303.7627767,-0.15975441
303.8615292,-0.52518189
303.9602817,-0.889506876
304.0590343,-1.24740839
304.1577868,-1.593673944
304.2565393,-1.923205614
304.3552919,-2.230882883
304.4540444,-2.512004375
304.5527969,-2.762118101
304.6515494,-2.976998806
304.750302,-3.153042793
304.8490545,-3.287060261
304.947807,-3.376350164
305.0465596,-3.418901682
305.1453121,-3.413285732
305.2440646,-3.358748674
305.3428171,-3.255209684
305.4415697,-3.103307009
305.5403222,-2.904380322
305.6390747,-2.660410643
305.7378273,-2.374156952
305.8365798,-2.048948765
305.9353323,-1.688715816
306.0340848,-1.298068523
306.1328374,-0.881971776
306.2315899,-0.445943356
306.3303424,0.004087386
306.429095,0.462063104
306.5278475,0.921485186
306.6266,1.37584424
306.7253525,1.818696737
306.8241051,2.243359327
306.9228576,2.643539429
307.0216101,3.013200521
307.1203627,3.346389294
307.2191152,3.637807369
307.3178677,3.882594824
307.4166202,4.076385021
307.5153728,4.215595722
307.6141253,4.29724741
307.7128778,4.319175243
307.8116303,4.280043125
307.9103829,4.179301739
308.0091354,4.017353058
308.1078879,3.795372248
308.2066405,3.51546073
308.305393,3.18063736
308.4041455,2.794630527
308.502898,2.362056017
308.6016506,1.888231277
308.7004031,1.379136682
308.7991556,0.841447592
308.8979082,0.282230496
308.9966607,-0.290920675
309.0954132,-0.870077789
309.1941657,-1.447187066
309.2929183,-2.013902903
309.3916708,-2.562048912
309.4904233,-3.083552599
309.5891759,-3.570375681
309.6879284,-4.015086174
309.7866809,-4.410573006
309.8854334,-4.750250816
309.984186,-5.0284338
310.0829385,-5.239920139
310.181691,-5.380509377
310.2804436,-5.447027683
310.3791961,-5.437015057
310.4779486,-5.349357128
310.5767011,-5.183876514
310.6754537,-4.94137907
310.7742062,-4.624117851
310.8729587,-4.235077858
310.9717113,-3.778470755
311.0704638,-3.259765863
311.1692163,-2.68495059
311.2679688,-2.061286926
311.3667214,-1.396851182
311.4654739,-0.700118303
311.5642264,0.019358095
311.6629789,0.751800835
311.7617315,1.487139583
311.860484,2.214745283
311.9592365,2.924268961
312.0579891,3.605168819
312.1567416,4.247096539
312.2554941,4.840381145
312.3542466,5.375416279
312.4529992,5.843513012
312.5517517,6.236842155
312.6505042,6.548119068
312.7492568,6.771535397
312.8480093,6.902187824
312.9467618,6.936255932
313.0455143,6.871635437
313.1442669,6.707230091
313.2430194,6.443463802
313.3417719,6.082317352
313.4405245,5.62693119
313.539277,5.082153797
313.6380295,4.454030037
313.736782,3.749860287
313.8355346,2.978448153
313.9342871,2.149411678
314.0330396,1.273572803
314.1317922,0.362685621
314.2305447,-0.571026206
314.3292972,-1.514440894
314.4280497,-2.454221725
314.5268023,-3.376889944
314.6255548,-4.268692493
314.7243073,-5.116310596
314.8230598,-5.906643867
314.9218124,-6.627144337
315.0205649,-7.266176224
315.1193174,-7.81277895
315.21807,-8.257333755
315.3168225,-8.591467857
315.415575,-8.808008194
315.5143275,-8.901640892
315.6130801,-8.86852932
315.7118326,-8.706559181
315.8105851,-8.415615082
315.9093377,-7.997195244
316.0080902,-7.454834461
316.1068427,-6.793921947
316.2055952,-6.021540642
316.3043478,-5.146702766
316.4031003,-4.179899216
316.5018528,-3.133267641
316.6006054,-2.020425558
316.6993579,-0.855984628
316.7981104,0.344156861
316.8968629,1.56333828
316.9956155,2.784389734
317.094368,3.98952961
317.1931205,5.161067486
317.2918731,6.281338692
317.3906256,7.332935333
317.4893781,8.299334526
317.5881306,9.164686203
317.6868832,9.914311409
317.7856357,10.53503895
317.8843882,11.01509571
317.9831408,11.3446312
318.0818933,11.51573086
318.1806458,11.52255917
318.2793983,11.36169052
318.3781509,11.03187084
318.4769034,10.53435612
318.5756559,9.872948647
318.6744084,9.053729057
318.773161,8.085347176
318.8719135,6.978746414
318.970666,5.747070313
319.0694186,4.405683517
319.1681711,2.971703053
319.2669236,1.464084029
319.3656761,-0.096699402
319.4644287,-1.689161897
319.5631812,-3.290656567
319.6619337,-4.878011227
319.7606863,-6.427865982
319.8594388,-7.916644096
319.9581913,-9.321353912
320.0569438,-10.61968517
320.1556964,-11.7902298
320.2544489,-12.81323242
320.3532014,-13.67045784
320.451954,-14.34564018
320.5507065,-14.82507229
320.649459,-15.09733963
320.7482115,-15.15385914
320.8469641,-14.98916912
320.9457166,-14.60067463
321.0444691,-13.98913956
321.1432217,-13.15864944
321.2419742,-12.11645794
321.3407267,-10.87318516
321.4394792,-9.44257164
321.5382318,-7.841445923
321.6369843,-6.089609146
321.7357368,-4.209361553
321.8344894,-2.22548604
321.9332419,-0.16490756
322.0319944,1.943799615
322.1307469,4.070602417
322.2294995,6.184542179
322.328252,8.254165649
322.4270045,10.24786949
322.525757,12.13446331
322.6245096,13.88359928
322.7232621,15.46626282
322.8220146,16.85521317
322.9207672,18.02541351
323.0195197,18.95447922
323.1182722,19.62306404
323.2170247,20.01527405
323.3157773,20.11889648
323.4145298,19.92565346
323.5132823,19.43160248
323.6120349,18.63714218
323.7107874,17.54707909
323.8095399,16.17081261
323.9082924,14.52220058
324.007045,12.61949539
324.1057975,10.48521328
324.20455,8.145774841
324.3033026,5.631373882
324.4020551,2.975568056
324.5008076,0.214725792
324.5995601,-2.612253428
324.6983127,-5.464547157
324.7970652,-8.300068855
324.8958177,-11.07584286
324.9945703,-13.74882603
325.0933228,-16.27660561
325.1920753,-18.61772346
325.2908278,-20.73261833
325.3895804,-22.58436966
325.4883329,-24.13888168
325.5870854,-25.36581421
325.6858379,-26.23923874
325.7845905,-26.73762703
325.883343,-26.84481621
325.9820955,-26.55024719
326.0808481,-25.84889412
326.1796006,-24.74206161
326.2783531,-23.23718452
326.3771056,-21.34766388
326.4758582,-19.09340668
326.5746107,-16.50011253
326.6733632,-13.59913063
326.7721158,-10.42755222
326.8708683,-7.02714777
326.9696208,-3.444183111
327.0683733,0.271049201
327.1671259,4.065310478
327.2658784,7.882749081
327.3646309,11.66593552
327.4633835,15.35677624
327.562136,18.89697456
327.6608885,22.22938919
327.759641,25.29878426
327.8583936,28.05249214
327.9571461,30.44164467
328.0558986,32.42172241
328.1546512,33.95343399
328.2534037,35.00358963
328.3521562,35.54542923
328.4509087,35.55944061
328.5496613,35.03380966
328.6484138,33.96454239
328.7471663,32.35598373
328.8459189,30.22081757
328.9446714,27.58002853
329.0434239,24.46280479
329.1421764,20.90625572
329.240929,16.95510101
329.3396815,12.66100788
329.438434,8.082039833
329.5371865,3.281973839
329.6359391,-1.670727849
329.7346916,-6.703732491
329.8334441,-11.74184132
329.9321967,-16.70824432
330.0309492,-21.52547455
330.1297017,-26.11670494
330.2284542,-30.40694809
330.3272068,-34.32408142
330.4259593,-37.80030441
330.5247118,-40.77308273
330.6234644,-43.18614578
330.7222169,-44.99079132
330.8209694,-46.14648819
330.9197219,-46.62179565
331.0184745,-46.39519882
331.117227,-45.45534515
331.2159795,-43.80166626
331.3147321,-41.44463348
331.4134846,-38.40559006
331.5122371,-34.7169838
331.6109896,-30.4219017
331.7097422,-25.57355309
331.8084947,-20.23500061
331.9072472,-14.47801018
332.0059998,-8.382328033
332.1047523,-2.03469944
332.2035048,4.472602844
332.3022573,11.04280472
332.4010099,17.57618713
332.4997624,23.97159958
332.5985149,30.12776184
332.6972675,35.94520569
332.79602,41.32757568
332.8947725,46.1831665
332.993525,50.42671967
333.0922776,53.98056412
333.1910301,56.77621078
333.2897826,58.75556946
333.3885351,59.87178802
333.4872877,60.09069443
333.5860402,59.39131927
333.6847927,57.76630402
333.7835453,55.22272873
333.8822978,51.78193665
333.9810503,47.47964478
334.0798028,42.36576462
334.1785554,36.50353241
334.2773079,29.96927261
334.3760604,22.85120392
334.474813,15.24814796
334.5735655,7.268640518
334.672318,-0.971037209
334.7710705,-9.34836483
334.8698231,-17.73618507
334.9685756,-26.00492668
335.0673281,-34.02433777
335.1660807,-41.6656723
335.2648332,-48.80378723
335.3635857,-55.31875992
335.4623382,-61.09837723
335.5610908,-66.03992462
335.6598433,-70.05160522
335.7585958,-73.05464172
335.8573484,-74.98451996
335.9561009,-75.7922287
336.0548534,-75.44553375
336.1536059,-73.92945099
336.2523585,-71.24702454
336.351111,-67.41967773
336.4498635,-62.48689651
336.548616,-56.50616837
336.6473686,-49.55237579
336.7461211,-41.71674347
336.8448736,-33.10598373
336.9436262,-23.84066963
337.0423787,-14.05352974
337.1411312,-3.887785196
337.2398837,6.505001068
337.3386363,16.96730614
337.4373888,27.33785629
337.5361413,37.45412064
337.6348939,47.15488815
337.7336464,56.28280258
337.8323989,64.68695831
337.9311514,72.22521973
338.029904,78.766716
338.1286565,84.19408417
338.227409,88.40550232
338.3261616,91.31648254
338.4249141,92.86154938
338.5236666,92.99555206
338.6224191,91.69467163
338.7211717,88.95711517
338.8199242,84.80358887
338.9186767,79.2771759
339.0174293,72.44304657
339.1161818,64.38796234
339.2149343,55.21892166
339.3136868,45.06195068
339.4124394,34.06055832
339.5111919,22.37342453
339.6099444,10.17233372
339.708697,-2.360240936
339.8074495,-15.03412628
339.906202,-27.65420151
340.0049545,-40.0232811
340.1037071,-51.94522095
340.2024596,-63.22822189
340.3012121,-73.68780518
340.3999646,-83.14966583
340.4987172,-91.45271301
340.5974697,-98.45184326
340.6962222,-104.0203934
340.7949748,-108.0522995
340.8937273,-110.4641495
340.9924798,-111.1968536
341.0912323,-110.2168961
341.1899849,-107.5170441
341.2887374,-103.1170273
341.3874899,-97.06347656
341.4862425,-89.42970276
341.584995,-80.31446838
341.6837475,-69.84130096
341.7825,-58.15665436
341.8812526,-45.42768097
341.9800051,-31.84004402
342.0787576,-17.59535408
342.1775102,-2.907918453
342.2762627,11.99836922
342.3750152,26.8934021
342.4737677,41.54453659
342.5725203,55.72016907
342.6712728,69.19338989
342.7700253,81.74568176
342.8687779,93.17051697
342.9675304,103.2767029
343.0662829,111.8914642
343.1650354,118.8636398
343.263788,124.0662537
343.3625405,127.3985901
343.461293,128.7883606
343.5600456,128.1930084
343.6587981,125.600708
343.7575506,121.0309753
343.8563031,114.5346298
343.9550557,106.1933365
344.0538082,96.11859131
344.1525607,84.45033264
344.2513132,71.35516357
344.3500658,57.02361298
344.4488183,41.66757965
344.5475708,25.51743317
344.6463234,8.818045616
344.7450759,-8.174575806
344.8438284,-25.19734383
344.9425809,-41.98423386
345.0413335,-58.27030945
345.140086,-73.79614258
345.2388385,-88.31189728
345.3375911,-101.5812912
345.4363436,-113.3855438
345.5350961,-123.5269165
345.6338486,-131.8322601
345.7326012,-138.1557922
345.8313537,-142.3815002
345.9301062,-144.4256287
346.0288588,-144.2380676
346.1276113,-141.8033752
346.2263638,-137.14151
346.3251163,-130.3076172
346.4238689,-121.3915329
346.5226214,-110.5168304
346.6213739,-97.83872223
346.7201265,-83.54225922
346.818879,-67.83952332
346.9176315,-50.96626282
347.016384,-33.17857361
347.1151366,-14.74893761
347.2138891,4.037973404
347.3126416,22.88979912
347.4113942,41.51102829
347.5101467,59.60770416
347.6088992,76.8920517
347.7076517,93.08707428
347.8064043,107.9312057
347.9051568,121.1825333
348.0039093,132.6224976
348.1026618,142.0598755
348.2014144,149.3339691
348.3001669,154.317215
348.3989194,156.917511
348.497672,157.0799255
348.5964245,154.7877808
348.695177,150.0632477
348.7939295,142.9670563
348.8926821,133.5979004
348.9914346,122.0910721
349.0901871,108.616478
349.1889397,93.37623596
349.2876922,76.6013031
349.3864447,58.54839325
349.4851972,39.49591827
349.5839498,19.73923111
349.6827023,-0.413541466
349.7814548,-20.64626312
349.8802074,-40.64037704
349.9789599,-60.07949066
350.0777124,-78.65445709
350.1764649,-96.06863403
350.2752175,-112.0423508
350.37397,-126.317894
350.4727225,-138.663269
350.5714751,-148.8760223
350.6702276,-156.7871094
350.7689801,-162.2632751
350.8677326,-165.2092896
350.9664852,-165.5701752
351.0652377,-163.3314209
351.1639902,-158.5199585
351.2627427,-151.2038422
351.3614953,-141.4910583
351.4602478,-129.5280914
351.5590003,-115.4975739
351.6577529,-99.61584473
351.7565054,-82.12921906
351.8552579,-63.31002426
351.9540104,-43.45298004
352.052763,-22.87007141
352.1515155,-1.885332584
352.250268,19.16964912
352.3490206,39.96138763
352.4477731,60.159832
352.5465256,79.44356537
352.6452781,97.50510406
352.7440307,114.0556946
352.8427832,128.8300323
352.9415357,141.590744
353.0402883,152.1320801
353.1390408,160.2832489
353.2377933,165.9112549
353.3365458,168.9233093
353.4352984,169.2683105
353.5340509,166.9375153
353.6328034,161.9650116
353.731556,154.4270782
353.8303085,144.4412842
353.929061,132.164566
354.0278135,117.7903976
354.1265661,101.5462036
354.2253186,83.68982697
354.3240711,64.50471497
354.4228237,44.29607773
354.5215762,23.38594627
354.6203287,2.107526302
354.7190812,-19.1997242
354.8178338,-40.19578171
354.9165863,-60.5454216
355.0153388,-79.92360687
355.1140913,-98.02099609
355.2128439,-114.5485687
355.3115964,-129.2425232
355.4103489,-141.8686829
355.5091015,-152.2259979
355.607854,-160.1498413
355.7066065,-165.5148315
355.805359,-168.2369537
355.9041116,-168.2745514
356.0028641,-165.6291504
356.1016166,-160.3457184
356.2003692,-152.5115967
356.2991217,-142.2548065
356.3978742,-129.7427673
356.4966267,-115.1789398
356.5953793,-98.79960632
356.6941318,-80.87017822
356.7928843,-61.68060303
356.8916369,-41.54104233
356.9903894,-20.77667046
357.0891419,0.2779347
357.1878944,21.28367996
357.286647,41.90289688
357.3853995,61.80472946
357.484152,80.66994476
357.5829046,98.19695282
357.6816571,114.1063614
357.7804096,128.1450195
357.8791621,140.0906219
357.9779147,149.7552795
358.0766672,156.9880981
358.1754197,161.677887
358.2741723,163.7547913
358.3729248,163.1914978
358.4716773,160.0034637
358.5704298,154.2485199
358.6691824,146.0260773
358.7679349,135.4752655
358.8666874,122.7727737
358.9654399,108.1296692
359.0641925,91.78797913
359.162945,74.016922
359.2616975,55.10825348
359.3604501,35.37129974
359.4592026,15.12832642
359.5579551,-5.290977955
359.6567076,-25.55512238
359.7554602,-45.33575821
359.8542127,-64.31326294
359.9529652,-82.18212891
360.0517178,-98.65547943
360.1504703,-113.4700851
360.2492228,-126.3905563
360.3479753,-137.2127686
360.4467279,-145.7675934
360.5454804,-151.9234009
360.6442329,-155.5879974
360.7429855,-156.7102356
360.841738,-155.2805023
360.9404905,-151.3308868
361.039243,-144.9347382
361.1379956,-136.2050476
361.2367481,-125.2925415
361.3355006,-112.3832016
361.4342532,-97.69507599
361.5330057,-81.47446442
361.6317582,-63.99204254
361.7305107,-45.53817368
361.8292633,-26.41794968
361.9280158,-6.946489811
362.0267683,12.55650139
362.1255208,31.77204895
362.2242734,50.38697052
362.3230259,68.09922028
362.4217784,84.62249756
362.520531,99.69095612
362.6192835,113.0640182
362.718036,124.5295868
362.8167885,133.9073334
362.9155411,141.0523529
363.0142936,145.8567352
363.1130461,148.2511749
363.2117987,148.2065277
363.3105512,145.7334137
363.4093037,140.882309
363.5080562,133.7427979
363.6068088,124.4413071
363.7055613,113.1393204
363.8043138,100.0306244
363.9030664,85.33766174
364.0018189,69.30826569
364.1005714,52.21105576
364.1993239,34.33101654
364.2980765,15.96512794
364.396829,-2.583024502
364.4955815,-21.0081768
364.5943341,-39.00800323
364.6930866,-56.28853989
364.7918391,-72.56891632
364.8905916,-87.58558655
364.9893442,-101.0969925
365.0880967,-112.8872757
365.1868492,-122.7695999
365.2856018,-130.5893555
365.3843543,-136.2265472
365.4831068,-139.5974731
365.5818593,-140.6559448
365.6806119,-139.3941956
365.7793644,-135.8426666
365.8781169,-130.0692596
365.9768694,-122.1781998
366.075622,-112.3082657
366.1743745,-100.6300735
366.273127,-87.34355164
366.3718796,-72.67417908
366.4706321,-56.86910629
366.5693846,-40.19350433
366.6681371,-22.92551422
366.7668897,-5.351915836
366.8656422,12.23651314
366.9643947,29.55019188
367.0631473,46.30528641
367.1618998,62.22834015
367.2606523,77.0606842
367.3594048,90.56283569
367.4581574,102.5184174
367.5569099,112.7370605
367.6556624,121.0581589
367.754415,127.3530884
367.8531675,131.5267334
367.95192,133.5197144
368.0506725,133.3086243
368.1494251,130.9061584
368.2481776,126.3614044
368.3469301,119.7581558
368.4456827,111.2136459
368.5444352,100.876564
368.6431877,88.92411041
368.7419402,75.55951691
368.8406928,61.00815201
368.9394453,45.51364517
369.0381978,29.3342247
369.1369504,12.73808289
369.2357029,-4.000986099
369.3344554,-20.60806274
369.4332079,-36.81171036
369.5319605,-52.3481369
369.630713,-66.96577454
369.7294655,-80.42943573
369.828218,-92.52355957
369.9269706,-103.0560455
370.0257231,-111.861412
370.1244756,-118.8029404
370.2232282,-123.7751236
370.3219807,-126.7051392
370.4207332,-127.5538712
370.5194857,-126.316391
370.6182383,-123.0218277
370.7169908,-117.732933
370.8157433,-110.544754
370.9144959,-101.5827026
371.0132484,-91.00076294
371.1120009,-78.97873688
371.2107534,-65.71886444
371.309506,-51.44270706
371.4082585,-36.38744736
371.507011,-20.80176353
371.6057636,-4.941714287
371.7045161,10.93336678
371.8032686,26.56520081
371.9020211,41.70076752
372.0007737,56.0963974
372.0995262,69.52168274
372.1982787,81.76327515
372.2970313,92.6281662
372.3957838,101.9465561
372.4945363,109.5749283
372.5932888,115.397995
372.6920414,119.3300552
372.7907939,121.316864
372.8895464,121.3359451
372.9882989,119.3967285
373.0870515,115.5405121
373.185804,109.8391647
373.2845565,102.394104
373.3833091,93.33451843
373.4820616,82.81466675
373.5808141,71.01176453
373.6795666,58.12266922
373.7783192,44.36047745
373.8770717,29.9514389
373.9758242,15.13068485
374.0745768,0.138677806
374.1733293,-14.78267002
374.2720818,-29.394207
374.3708343,-43.46294785
374.4695869,-56.76613617
374.5683394,-69.09474182
374.6670919,-80.25640869
374.7658445,-90.0789566
374.864597,-98.41259003
374.9633495,-105.1323242
375.062102,-110.1400681
375.1608546,-113.3654938
375.2596071,-114.7675247
375.3583596,-114.3346176
375.4571122,-112.0844727
375.5558647,-108.0639877
375.6546172,-102.3481598
375.7533697,-95.0384903
375.8521223,-86.26148224
375.9508748,-76.16611481
376.0496273,-64.92147064
376.1483799,-52.71402359
376.2471324,-39.744133
376.3458849,-26.22302437
376.4446374,-12.36927223
376.54339,1.594946504
376.6421425,15.44720364
376.740895,28.96840096
376.8396475,41.94649887
376.9384001,54.17968369
377.0371526,65.47936249
377.1359051,75.67333221
377.2346577,84.60832977
377.3334102,92.15218353
377.4321627,98.19587708
377.5309152,102.6551056
377.6296678,105.4713058
377.7284203,106.6124649
377.8271728,106.0732727
377.9259254,103.8750992
378.0246779,100.0653839
378.1234304,94.71661377
378.2221829,87.92503357
378.3209355,79.80879974
378.419688,70.5059433
378.5184405,60.17213058
378.6171931,48.97782898
378.7159456,37.10563278
378.8146981,24.7473011
378.9134506,12.1004591
379.0122032,-0.634495616
379.1109557,-13.25750828
379.2097082,-25.57208252
379.3084608,-37.38834
379.4072133,-48.52600861
379.5059658,-58.81716537
379.6047183,-68.10862732
379.7034709,-76.26441956
379.8022234,-83.16769409
379.9009759,-88.72223663
379.9997285,-92.85406494
380.098481,-95.51216125
380.1972335,-96.66896057
380.295986,-96.32083893
380.3947386,-94.4877243
380.4934911,-91.21252441
380.5922436,-86.56034851
380.6909961,-80.61702728
380.7897487,-73.48766327
380.8885012,-65.29484558
380.9872537,-56.17644119
381.0860063,-46.28316498
381.1847588,-35.77613068
381.2835113,-24.82432938
381.3822638,-13.60171795
381.4810164,-2.284490824
381.5797689,8.95162487
381.6785214,19.93431091
381.777274,30.49707413
381.8760265,40.48185349
381.974779,49.74160004
382.0735315,58.14195633
382.1722841,65.56357574
382.2710366,71.90388489
382.3697891,77.07791138
382.4685417,81.01985931
382.5672942,83.68389893
382.6660467,85.04415894
382.7647992,85.09538269
382.8635518,83.85255432
382.9623043,81.35017395
383.0610568,77.64191437
383.1598094,72.79914856
383.2585619,66.90969086
383.3573144,60.07657623
383.4560669,52.41565704
383.5548195,44.05408859
383.653572,35.12828064
383.7523245,25.78115654
383.851077,16.16025734
383.9498296,6.415519238
384.0485821,-3.303463697
384.1473346,-12.84947586
384.2460872,-22.07998276
384.3448397,-30.85940552
384.4435922,-39.0607872
384.5423447,-46.56788254
384.6410973,-53.27682114
384.7398498,-59.09717941
384.8386023,-63.95355988
384.9373549,-67.78649902
385.0361074,-70.55269623
385.1348599,-72.22585297
385.2336124,-72.79680634
385.332365,-72.27297974
385.4311175,-70.67845917
385.52987,-68.05319977
385.6286226,-64.45191193
385.7273751,-59.9433136
385.8261276,-54.60877228
385.9248801,-48.54063797
386.0236327,-41.84088898
386.1223852,-34.61937332
386.2211377,-26.99189377
386.3198903,-19.07841873
386.4186428,-11.00119972
386.5173953,-2.882940531
386.6161478,5.155083179
386.7149004,12.99498177
386.8136529,20.5237999
386.9124054,27.63507271
387.011158,34.23047638
387.1099105,40.22104263
387.208663,45.52827454
387.3074155,50.08534622
387.4061681,53.8376503
387.5049206,56.74342728
387.6036731,58.77432251
387.7024256,59.91535568
387.8011782,60.16503525
387.8999307,59.5350647
387.9986832,58.04989243
388.0974358,55.74621582
388.1961883,52.67202759
388.2949408,48.88578415
388.3936933,44.45537567
388.4924459,39.45678711
388.5911984,33.97294998
388.6899509,28.09223747
388.7887035,21.90710449
388.887456,15.51271534
388.9862085,9.005246162
389.084961,2.480734348
389.1837136,-3.966476917
389.2824661,-10.2452364
389.3812186,-16.26849747
389.4799712,-21.9547863
389.5787237,-27.22921371
389.6774762,-32.02427673
389.7762287,-36.28091431
389.8749813,-39.94887543
389.9737338,-42.98740768
390.0724863,-45.36577606
390.1712389,-47.06301498
390.2699914,-48.06848526
390.3687439,-48.38161469
390.4674964,-48.01132965
390.566249,-46.97636032
390.6650015,-45.30431366
390.763754,-43.03084564
390.8625066,-40.19966507
390.9612591,-36.86123276
391.0600116,-33.07180023
391.1587641,-28.89292145
391.2575167,-24.39015007
391.3562692,-19.63198471
